instr,addr,pipe,call_count,cycles,running_time(us),detail
ST_XD_XN_IMM,0x1168b174,SCALAR,1,260,0.000000,"dtype:B64,XD:X7=0xffffffff00010000,XN:X30=0x178140,IMM:0x970,"
LD_XD_XN_IMM,0x1168b860,SCALAR,1,257,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xff0,"
STI_XN_IMM,0x1168b128,SCALAR,1,256,0.000000,"dtype:B8,XN:X30=0x178140,IMM:0x958,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168b12c,SCALAR,1,256,0.000000,"dtype:B16,XN:X30=0x178140,IMM:0x95a,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168b130,SCALAR,1,256,0.000000,"dtype:B32,XN:X30=0x178140,IMM:0x95c,#POST:0,#IMM_TYPE:ZERO,"
ST_XD_XN_IMM,0x1168b138,SCALAR,1,256,0.000000,"dtype:B64,XD:X6=0xffffffff00080000,XN:X30=0x178140,IMM:0x960,"
ST_XD_XN_IMM,0x1168b134,SCALAR,1,256,0.000000,"dtype:B32,XD:X5=0x80000,XN:X30=0x178140,IMM:0x940,"
STI_XN_IMM,0x1168b158,SCALAR,1,247,0.000000,"dtype:B8,XN:X30=0x178140,IMM:0x968,#POST:0,#IMM_TYPE:ZERO,"
STP_XI_XJ_XN,0x1168b13c,SCALAR,1,247,0.000000,"dtype:B64,XI:X5=0x80000,XJ:X4=0x177a98,XN:X3=0x177ec8,IMM:0,"
STI_XN_IMM,0x1168b154,SCALAR,1,240,0.000000,"dtype:B8,XN:X30=0x178140,IMM:0xd98,#POST:0,#IMM_TYPE:ONE,"
ST_XD_XN_IMM,0x1168b17c,SCALAR,1,41,0.000000,"dtype:B64,XD:X4=0x177aa8,XN:X30=0x178140,IMM:0xda8,"
ST_XD_XN_IMM,0x1168b214,SCALAR,1,37,0.000000,"dtype:B32,XD:X5=0x30000,XN:X30=0x178140,IMM:0x93c,"
ST_XD_XN_IMM,0x1168b4f4,SCALAR,1,37,0.000000,"dtype:B64,XD:X2=0x6,XN:X30=0x178140,IMM:0x890,"
ST_XD_XN_IMM,0x1168b1dc,SCALAR,1,37,0.000000,"dtype:B32,XD:X6=0x20000,XN:X30=0x178140,IMM:0x94c,"
ST_XD_XN_IMM,0x1168b874,SCALAR,1,37,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xff0,"
ST_XD_XN_IMM,0x1168b228,SCALAR,1,37,0.000000,"dtype:B16,XD:X5=0x105,XN:X30=0x178140,IMM:0xd84,"
ST_XD_XN_IMM,0x1168b508,SCALAR,1,30,0.000000,"dtype:B64,XD:X2=0x4,XN:X30=0x178140,IMM:0x890,"
ST_XD_XN_IMM,0x1168b190,SCALAR,1,28,0.000000,"dtype:B8,XD:X3=0x2,XN:X30=0x178140,IMM:0xdb0,"
STI_XN_IMM,0x1168b188,SCALAR,1,28,0.000000,"dtype:B8,XN:X30=0x178140,IMM:0x978,#POST:0,#IMM_TYPE:ZERO,"
DCCI,0x1168b8d4,FLOWCTRL,1,27,0.000000,"XN:X15=0,"
LD_XD_XN_IMM,0x1168b284,SCALAR,5,27,0.010000,"dtype:B8,XD:X4=0,XN:X3=0x177a9b,IMM:0,"
STP_XI_XJ_XN,0x1168b1ac,SCALAR,1,23,0.000000,"dtype:B32,XI:X5=0x10000,XJ:X4=0,XN:X6=0x177ef8,IMM:0,"
BAR,0x1168b520,ALL,1,23,0.000000,"PIPE:ALL"
ST_XD_XN_IMM,0x1168b51c,SCALAR,1,23,0.000000,"dtype:B64,XD:X2=0,XN:X30=0x178140,IMM:0x890,"
ST_XD_XN_IMM,0x1168b198,SCALAR,1,16,0.000000,"dtype:B32,XD:X6=0x10000,XN:X30=0x178140,IMM:0x948,"
STI_XN_IMM,0x1168b194,SCALAR,1,16,0.000000,"dtype:B16,XN:X30=0x178140,IMM:0x97a,#POST:0,#IMM_TYPE:ALL_ONE,"
